anime_id,Name,Score,Genres,English name,Episodes
2835,Patalliro!,7.29,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",Unknown,49
2836,Chiisana Viking Vickie,6.58,"Adventure, Comedy, Historical, Kids",Unknown,78
2837,Ariel Deluxe,5.6,"Action, Comedy, Mecha, Sci-Fi",Unknown,2
2838,Toushin Toshi II,5.78,"Adventure, Fantasy, Hentai, Romance",Tournament of the Gods:Title Match,3
2839,Ariel Visual,5.45,"Action, Comedy, Mecha, Sci-Fi",Unknown,2
2840,Youkoso Lodoss-tou e!,6.13,"Comedy, Parody",Welcome to Lodoss Island!,1
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,6.72,Hentai,Dark Love,2
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,6.5,"Adventure, Fantasy",Pokemon Mystery Dungeon:Team Go-Getters Out of the Gate!,1
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,7.26,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Pokemon:The Rise Of Darkrai,1
2848,Kappa no Coo to Natsuyasumi,7.53,"Adventure, Demons, Shounen",Summer Days with Coo,1
2851,Ninkuu (Movie),6.14,"Action, Adventure, Comedy, Historical, Martial Arts, Shounen",Unknown,1
2852,Accelerando: Datenshi-tachi no Sasayaki,6.86,Hentai,Unknown,4
2858,Ikusa Otome Valkyrie,6.2,Hentai,Ride of the Valkyrie,2
2859,Ikusa Otome Valkyrie Shinshou,6.14,Hentai,Unknown,2
2861,Seifuku Shojo The Animation,6.27,Hentai,Unknown,2
2862,Tokineiro,5.12,Hentai,Unknown,2
2863,21-ji no Onna: Newscaster Katsuragi Miki,5.81,Hentai,Unknown,3
2864,2x1,5.25,Hentai,Four Play,2
2866,Ane☆Haramix,6.81,Hentai,Unknown,4
2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,6.98,Hentai,Unknown,2
2868,Kazama Mana,6.17,Hentai,Unknown,1
2869,Nanase Ren,6.15,Hentai,Unknown,1
2870,Yagami Yuu,6.38,Hentai,Night Shift Nurses:Yagami Yu,1
2871,Bakunyuu Oyako,6.25,"Hentai, School",Unknown,2
2872,Asgaldh: The Distortion Testament,5.72,Hentai,F-Force,3
2873,Bible Black Only Version,6.8,Hentai,Unknown,2
2874,Charm Point 1: Sister's Rondo,5.56,Hentai,Unknown,1
2875,Chikan Monogatari,6.23,Hentai,Legend of the Pervert,2
2876,Hoshi no Orpheus,5.34,"Fantasy, Kids",Winds of Change,1
2881,Chinmoku no Kantai,6.32,"Action, Military, Drama, Seinen",Silent Service,3
2882,Anime Oyako Gekijou,5.99,"Kids, Adventure, Fantasy, Historical, Sci-Fi",Superbook,26
2883,Iyashite Agerun Saiyuuki,6.44,"Hentai, Parody",Karma Saiyuki,1
2884,Aachi wa Ssipak,6.67,"Action, Comedy",Aachi and Ssipak,1
2885,Ganbare Goemon,6.09,"Comedy, Shounen",Legend of the Mystical Ninja,23
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7.45,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",Bleach the Movie:The DiamondDust Rebellion,1
2890,Gake no Ue no Ponyo,7.89,"Adventure, Fantasy",Ponyo,1
2891,Iblard Jikan,6.95,Fantasy,Unknown,1
2892,Hakushon Daimaou,6.09,"Comedy, Fantasy",Bob in the Bottle,52
2894,Kinbaku no Yakata: Ryakudatsu,5.43,Hentai,Bondage Mansion,2
2895,Kujiratori,6.29,Adventure,The Whale Hunt,1
2896,Houkago: Nureta Seifuku,6.42,Hentai,After Class Lesson,3
2897,Nandarou,5.23,Comedy,Unknown,1
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,7.19,Mystery,Unknown,1
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,7.12,"Action, Comedy, Mystery, Police",Kameari Park Precinct,1
2903,Sakigake!! Otokojuku,7.38,"Action, Comedy, Martial Arts, School, Shounen",Charge!! Men's Private School,34
2904,Code Geass: Hangyaku no Lelouch R2,8.91,"Action, Military, Sci-Fi, Super Power, Drama, Mecha",Code Geass:Lelouch of the Rebellion R2,25
2905,Ikkitousen: Dragon Destiny Specials,6.65,"Super Power, Ecchi, Martial Arts, School",Unknown,6
2906,Rokushin Gattai GodMars: Juunana-sai no Densetsu,6.01,"Action, Sci-Fi, Space, Mecha",Unknown,1
2907,Cyborg Kuro-chan,7.1,"Comedy, Sci-Fi",Unknown,66
2910,Koi Koi 7 Specials,5.92,"Comedy, Ecchi",Love Love 7 DVD Specials,7
2911,Kyoushirou to Towa no Sora Specials,6.55,"Drama, Magic, Romance, Shounen",Unknown,6
2912,Ohayou! Spank,6.6,"Slice of Life, Comedy",Unknown,63
2913,Daisougen no Chiisana Tenshi: Bush Baby,7.01,"Adventure, Drama","Bush Baby, Little Angel of the Great Plains",40
2915,Chikyuu ga Ugoita Hi,6.42,"Drama, Historical",The Day the Earth Moved,1
2916,Genki Bakuhatsu Ganbaruger,6.75,"Mecha, Shounen",Energetic Bomb Ganbaruger,47
2917,Seijun Kango Gakuin,6.23,"Comedy, Hentai",Nurse Me!,3
2920,Ashita no Joe (Movie),7.12,"Action, Drama, Shounen, Sports",Unknown,1
2921,Ashita no Joe 2,8.67,"Action, Drama, Shounen, Slice of Life, Sports",Rocky Joe 2,47
2922,Ashita no Joe 2 (Movie),7.27,"Drama, Sports",Unknown,1
2923,Shugo Chara!,7.43,"Comedy, Magic, School, Shoujo",Shugo Chara!,51
2924,ef: A Tale of Memories.,7.95,"Mystery, Drama, Romance",ef - a tale of memories.,12
2926,Myself; Yourself,7.21,"Drama, Romance, School",Myself; Yourself,13
2927,KimiKiss Pure Rouge,7.33,"Drama, Romance, School",KimiKiss:Pure Rouge,24
2928,.hack//G.U. Returner,6.72,"Magic, Adventure, Fantasy, Game, Sci-Fi, Drama",Unknown,1
2929,Moonlight Mile 2nd Season: Touch Down,7.36,"Adventure, Drama, Sci-Fi, Space",Unknown,14
2930,Tensai? Dr. Hamax,Unknown,Comedy,Unknown,12
2931,Mokke,7.07,"Slice of Life, Supernatural, Mystery",Unknown,24
2933,Mirai Keisatsu Urashiman,6.64,"Action, Sci-Fi, Comedy, Police",Future Police Urashiman,50
2934,Shiawase Sou no Okojo-san,6.51,Comedy,Unknown,51
2935,Ryokan Shirasagi,6.12,Hentai,Swallowtail Inn,2
2936,Private Emotion,5.44,Hentai,Unknown,2
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,7.08,Shoujo,Unknown,1
2938,Idol Densetsu Eriko,6.82,Music,Legendary Idol Eriko,51
2941,Elysium,5.37,"Action, Mecha, Sci-Fi",Unknown,1
2942,Sketchbook: Full Color's,7.39,"Slice of Life, Comedy",Sketchbook ~full color's~,13
2943,Inbaku Gakuen,6.28,"Hentai, School",School of Bondage,3
2944,Seisai,5.4,"Dementia, Fantasy, Hentai, Horror",Perverse Investigations,2
2945,Hitozuma Ryoujoku Sankanbi,6.24,Hentai,Desperate Carnal Housewives,2
2946,Angel Core: Tenshi-tachi no Sumika,5.62,"Action, Mecha, Hentai, Military, Historical",Angel Core,2
2947,Ojamajo Doremi Sharp Movie,7.11,"Kids, Magic, Shoujo",Unknown,1
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,7.15,"Kids, Magic, Shoujo",More! Ojamajo Doremi:Secret of the Frog Stone,1
2950,Doubutsu no Mori,7.08,"Kids, Slice of Life",Unknown,1
2951,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,8.08,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Mecha, Shounen",Unknown,1
2952,Final Fantasy VII: Advent Children Complete,7.96,"Action, Fantasy, Super Power",Unknown,1
2953,Egao,6.51,"Music, Slice of Life, Kids",Unknown,1
2954,Maria-sama ga Miteru 3rd Specials,7.35,Comedy,Keep it a Secret from Maria-sama,5
2955,Hana no Joshi Announcer: Newscaster Etsuko,6.46,Hentai,Foxy Nudes,2
2956,Shin-ban Megami Tantei Vinus File,5.79,Hentai,The Venus Files,2
2957,Okusama wa Mahoutsukai,5.83,Hentai,Enspelled,2
2958,Hitozuma Cosplay Kissa,6.0,Hentai,Cosplay Cafe,2
2959,Utsukushiki Sei no Dendoushi Reirei,5.49,"Hentai, Yuri",Rei Rei,2
2960,Kininaru Roommate,6.58,Hentai,The Roommate,2
2961,Digimon Adventure Movie,7.57,"Action, Fantasy, Kids, Sci-Fi",Digimon:The Movie,1
2962,Digimon Adventure 02 Movies,7.12,"Adventure, Fantasy, Kids, Sci-Fi",Digimon:The Movie,2
2963,Minami-ke,7.69,"Slice of Life, Comedy, School",Unknown,13
2964,Blue Drop: Tenshi-tachi no Gikyoku,6.73,"Sci-Fi, Drama, Shoujo Ai",Blue Drop,13
2965,Suteki Tantei Labyrinth,6.74,"Mystery, Sci-Fi",Fantastic Detective Labyrinth,25
2966,Ookami to Koushinryou,8.27,"Adventure, Fantasy, Historical, Romance",Spice and Wolf,13
2967,Saishuu Shiken Kujira,5.06,"Comedy, Ecchi, Mystery, School, Supernatural",Unknown,12
2969,Appleseed Saga Ex Machina,7.36,"Action, Mecha, Military, Sci-Fi",Appleseed:Ex Machina,1
2970,Night Wizard,6.69,"Adventure, Fantasy, Magic, Shounen",Unknown,13
2971,Kyou kara Maou! R,7.46,"Adventure, Comedy, Demons, Fantasy, Shoujo",Unknown,5
2972,Kindan no Mokushiroku: Crystal Triangle,4.62,"Adventure, Military, Demons, Mystery",Crystal Triangle,1
2973,Fire Tripper,6.62,"Fantasy, Sci-Fi",Fire Tripper,1
2974,The Humanoid: Ai no Wakusei Lezeria,4.83,"Space, Mecha, Drama, Sci-Fi",The Humanoid,1
2977,Youjuu Sensen Adventure Kid,5.32,"Fantasy, Hentai, Demons, Horror",Adventure Kid,3
2978,Shin Getter Robo,7.35,"Action, Adventure, Mecha, Sci-Fi, Demons, Horror, Shounen",New Getter Robo,13
2979,Akiko,5.36,Hentai,Unknown,2
2980,Kuusou Kagaku Sekai Gulliver Boy,6.44,"Action, Adventure, Fantasy, Magic, Mecha",Fantascience World Gulliver Boy,50
2981,Chika Gentou Gekiga: Shoujo Tsubaki,5.25,"Drama, Historical, Horror",Midori,1
2982,Yuuwaku,6.56,"Hentai, School",Temptation,2
2983,Digital Devil Story: Megami Tensei,5.21,"Adventure, Mystery, Horror, Demons, Psychological, Supernatural, Drama, Fantasy, School",Unknown,1
2985,Majin Tantei Nougami Neuro,7.62,"Mystery, Comedy, Demons, Supernatural, Shounen",Neuro:Supernatural Detective,25
2986,Bamboo Blade,7.34,"Comedy, School, Seinen, Sports",Bamboo Blade,26
2987,Ginga Hyouryuu Vifam,7.13,"Action, Sci-Fi, Adventure, Space, Mecha",Unknown,46
2988,Mahou Shoujo Ai,6.54,"Action, Hentai, Horror, Supernatural",Unknown,5
2989,Classmate no Okaasan,6.03,"Hentai, School",My Classmate's Mother,2
2990,Mini Skirt Gakuen,4.54,Hentai,Girl's Locker Room Lust,1
2991,Harumi-chan no Oita,5.22,Hentai,Unknown,1
2993,Rosario to Vampire,6.84,"Harem, Comedy, Romance, Ecchi, Vampire, Fantasy, School, Shounen",Rosario + Vampire,13
2994,Death Note: Rewrite,7.71,"Mystery, Police, Psychological, Supernatural, Thriller",Death Note:Relight,2
2997,Hi no Tori: Houou-hen,6.88,"Historical, Drama, Fantasy",Phoenix:Karma Chapter,1
2998,Hi no Tori: Uchuu-hen,6.96,"Sci-Fi, Space, Drama, Fantasy",The Phoenix -Space-,1
2999,Hi no Tori: Yamato-hen,6.78,"Drama, Historical",The Phoenix:Chapter of Yamato,1
3000,Taiho Shichau zo: Full Throttle,7.22,"Action, Comedy, Police, Shounen",You're Under Arrest:Full Throttle,23
3001,Moyashimon,7.59,"Comedy, School, Seinen, Supernatural",Unknown,11
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,8.28,"Game, Psychological, Thriller, Seinen",Kaiji:Ultimate Survivor,26
3003,Yumedamaya Kidan,6.54,"Drama, Fantasy",Unknown,1
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,6.29,"Magic, Fantasy",Unknown,2
3005,Shadow Skill,6.59,"Adventure, Drama, Fantasy, Shounen",Unknown,1
3006,Atashin'chi,7.25,"Comedy, Slice of Life",My Family,330
3007,Bronze: Kouji Nanjo Cathexis,6.26,"Music, Shounen Ai",Unknown,1
3008,Time Bokan Series: Yatterman,6.68,"Adventure, Comedy, Mecha",Unknown,108
3009,Tiger Mask,7.26,"Action, Drama, Shounen, Sports",Tiger Mask,105
3010,Kaiketsu Zorro,7.23,"Adventure, Historical, Shounen",The Magnificent Zorro,52
3011,Yotsunoha,6.36,"Romance, School",Unknown,2
3012,Gekitou! Crush Gear Turbo,6.8,"Sports, Shounen",Unknown,68
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,7.95,"Action, Military, Sci-Fi, Space",Unknown,1
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,6.28,"Action, Military, Sci-Fi, Space, Drama",Unknown,1
3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,8.12,"Action, Drama, Military, Sci-Fi, Space",Unknown,1
3019,Lupin III: Kiri no Elusive,6.86,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:Elusiveness of the Fog,1
3020,Gu-Gu Ganmo,6.04,"Comedy, School, Shounen, Slice of Life",Unknown,50
3021,Yume Senshi Wingman,6.52,"Action, Comedy, Super Power, Romance, School",Wingman,47
3022,Haai Step Jun,6.37,"Action, Romance, School, Sci-Fi",Unknown,45
3023,Esper Mami,6.46,"Comedy, Ecchi, Magic, School, Super Power, Supernatural",Unknown,119
3024,Ribbon no Kishi,6.63,"Action, Mystery, Romance, Fantasy, Shoujo",Princess Knight,52
3025,Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,5.59,"Action, Fantasy, Magic",Unknown,2
3026,Compiler,5.19,"Sci-Fi, Comedy, Drama, Romance",Compiler,2
3027,Hokuto no Ken: Yuria-den,7.12,"Action, Adventure, Drama, Martial Arts",Unknown,1
3028,Cluster Edge Specials,6.44,"Action, Fantasy, Military, Sci-Fi",Unknown,3
3031,Digimon Frontier: Ornismon Fukkatsu!!,6.87,"Adventure, Comedy, Drama, Fantasy, Shounen",Digimon Frontier:Island of Lost Digimon,1
3032,Digimon Tamers: Boukensha-tachi no Tatakai,6.99,"Adventure, Drama, Sci-Fi, Shounen",Digimon Tamers:Battle of Adventurers,1
3033,Digimon Tamers: Bousou Digimon Tokkyuu,7.06,"Adventure, Comedy, Sci-Fi, Shounen",Digimon Tamers:Runaway Locomon,1
3034,Kurai Mirai,5.82,Hentai,Dark Future,2
3035,Chouon Senshi Borgman,6.39,"Action, Sci-Fi, Demons",Unknown,35
3036,Tobe! Isami,7.17,"Action, Adventure, Comedy, Romance, Shounen",Soar High! Isami,50
3037,GS Mikami: Gokuraku Daisakusen!!,6.59,"Comedy, Fantasy",Ghost Sweeper Mikami Movie,1
3038,Senya Ichiya Monogatari,6.11,"Hentai, Fantasy",Unknown,1
3039,Campus,5.93,Hentai,Unknown,2
3040,Bakuhatsu Sunzen!! Tenshi no Countdown,5.52,"Comedy, Hentai, Yuri",Countdown to Delight,1
3043,Andersen Douwa: Ningyohime,6.98,"Fantasy, Romance, Shoujo",Hans Christian Anderson's The Little Mermaid,1
3044,Tetsuwan Atom (1980),7.14,"Action, Sci-Fi, Adventure, Mecha, Shounen",Astro Boy (1980),52
3046,Shiroki Tenshi-tachi no Rondo,5.78,Hentai,Hardcore Hospital,2
3048,In no Houteishiki,6.29,"Hentai, School",Immorality,2
3050,Panchira Teacher,6.38,"Hentai, School",Panty Flash Teacher,2
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,7.25,"Fantasy, Music, Romance, Shoujo",Unknown,1
3053,Ganbare! Kickers,6.82,"Comedy, Drama, Shounen, Sports",Fight! Kickers,23
3054,La Seine no Hoshi,6.53,"Adventure, Historical, Drama, Shoujo",Unknown,39
3056,Natural,5.98,Hentai,Unknown,2
3057,Loveless Specials,6.56,"Comedy, Supernatural, Romance, Fantasy, Josei, Shounen Ai",Unknown,6
3058,Darling,6.45,"Hentai, Comedy",Unknown,3
3059,Ninja Senshi Tobikage,6.99,"Adventure, Mecha, Sci-Fi, Shounen, Space",Ninja Robots,43
3060,Dallos,5.97,"Action, Sci-Fi, Mecha",Dallos,4
3061,Kishin Heidan,6.26,"Adventure, Mecha, Historical, Sci-Fi",Kishin Corps,7
3062,Futago no Haha Seihonnou,6.23,Hentai,Menage a Twins,2
3063,Gakuen Sodom,5.45,Hentai,Professor Pain,2
3064,Kizuoibito,4.85,"Action, Adventure, Seinen, Thriller",Wounded Man,5
3065,Ozanari Dungeon: Kaze no Tou,6.26,"Action, Adventure, Fantasy, Comedy",Unknown,3
3066,Joou-sama wa M Dorei,5.42,Hentai,Queen and Slave,1
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,7.08,"Action, Military, Sci-Fi, Space, Drama",Farewell to Space Battleship Yamato:In the Name of Love,1
3069,Yamato yo Towa ni,6.61,"Action, Military, Sci-Fi, Adventure, Space, Drama",Be Forever Yamato,1
3070,Wakusei Daikaiju Negadon,5.6,"Action, Fantasy, Mecha, Military, Sci-Fi, Space",Negadon:The Monster from Mars,1
3071,Uchuu Senkan Yamato: Aratanaru Tabidachi,6.7,"Action, Military, Sci-Fi, Space, Drama",Space Battleship Yamato:The New Voyage,1
3072,Uchuu Senkan Yamato: Kanketsu-hen,6.9,"Action, Military, Sci-Fi, Adventure, Space, Drama",Space Battleship Yamato - Final Chapter,1
3073,Robby to Kerobby,Unknown,"Kids, Comedy",Robby & Kerobby,52
3074,Minerva no Kenshi,6.1,"Fantasy, Hentai",Fencer of Minerva,5
3075,Tondera House no Daibouken,6.23,"Adventure, Historical, Sci-Fi",The Flying House,52
3076,Bishoujo Senshi Sailor Moon SuperS Specials,7.36,"Magic, Romance, Shoujo",Unknown,3
3077,Warau Salesman,6.69,"Comedy, Psychological, Supernatural, Drama, Seinen",Laughing Salesman,103
3078,Magical Twilight,5.97,"Hentai, Comedy, Magic, Romance",Magical Twilight,3
3079,Aoki Ryuusei SPT Layzner,6.96,"Space, Mecha, Military, Sci-Fi",Blue Comet SPT Layzner,38
3080,Anime Tenchou,6.05,"Action, Parody",Animation Store Manager,1
3081,Attacker You!,6.57,"Action, Romance, Shoujo, Sports",Attacker You!,58
3082,Stairs: Houkago no Album,5.46,Hentai,Unknown,1
3085,Koharu Biyori,6.63,"Sci-Fi, Comedy, Ecchi",Indian Summer,3
3086,Strait Jacket,6.85,"Action, Sci-Fi, Fantasy",Unknown,3
3087,Cencoroll,7.21,"Action, Sci-Fi",Unknown,1
3088,Tokyo Marble Chocolate,7.21,"Slice of Life, Romance",Tokyo Marble Chocolate,2
3089,The Sky Crawlers,7.3,"Drama, Military",The Sky Crawlers,1
3090,Aa! Megami-sama!: Tatakau Tsubasa,7.6,"Comedy, Magic, Romance, Seinen, Supernatural",Unknown,2
3091,xxxHOLiC Kei,8.25,"Mystery, Comedy, Psychological, Supernatural, Drama",Unknown,13
3092,Junjou Romantica,7.65,"Comedy, Drama, Romance, Shounen Ai",Junjo Romantica,12
3093,Kekkai,5.31,Hentai,Unknown,1
3094,Rankou Choukyou: Maid ni Natta Shoujo,5.41,Hentai,Rancou Chokyo - Orgy Training,1
3095,Sono Kinisasete yo: My My Mai,5.77,"Ecchi, Comedy, Supernatural",My My Mai,2
3098,Shutsugeki! Machine Robo Rescue,6.68,"Action, Mecha, Sci-Fi",Unknown,53
3099,Juusenshi Gulkeeva,6.31,"Action, Fantasy, Mecha, Super Power",Unknown,26
3100,Kamen Rider SD Kaiki?! Kumo Otoko,6.2,"Action, Parody",Unknown,1
3101,F-Zero: Falcon Densetsu,6.42,"Action, Sci-Fi, Adventure, Cars, Sports, Mecha, Shounen",F-Zero:GP Legend,51
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,7.18,Hentai,Unknown,2
3104,Geisters: Fractions of the Earth,5.84,"Action, Military, Sci-Fi",Geisters:Fractions of the Earth,26
3105,Chikansha Thomas,6.02,Hentai,Perverted Thomas,1
3107,Dark Shell: Ori no Naka no Namameki,6.09,Hentai,Dark Shell:Lust in the Cage,2
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,5.93,Hentai,Widow,2
3109,Mei King,6.06,"Adventure, Comedy, Fantasy, Hentai",Unknown,4
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,7.03,"Drama, Historical",Unknown,52
3111,Nasu: Suitcase no Wataridori,7.12,"Drama, Seinen, Sports",Nasu:A Migratory Bird with Suitcase,1
3112,Papillon Rose,4.65,"Ecchi, Magic, Comedy, Parody",Papillon Rose,6
3113,Pinky Street,4.62,"Comedy, Slice of Life",Unknown,2
3114,Chiisana Kyojin Microman,6.27,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",Unknown,52
3115,Toki no Tabibito: Time Stranger,6.07,"Action, Adventure, Romance, Sci-Fi",Unknown,1
3116,Dash! Yonkurou,6.76,"Action, Cars, Sports, Kids, Shounen",Unknown,25
3120,Bobby ni Kubittake,6.03,"Drama, Romance, Slice of Life",Unknown,1
3121,Kodomo no Jikan OVA,7.09,"Comedy, Ecchi, School",Unknown,3
3125,Tokimeki Tonight,7.17,"Comedy, Fantasy, Romance, Shoujo, Vampire",Unknown,34
3127,California Crisis: Tsuigeki no Juuka,5.65,"Action, Adventure, Comedy",California Crisis:Gun Salvo,1
3129,Kaibutsu-kun,6.51,"Comedy, Horror",Unknown,49
3130,Kaibutsu-kun (1980),6.45,"Comedy, Horror, Kids",Unknown,94
3131,Ashita Tenki ni Naare,6.13,"Sports, Shounen",A Great Super Shot Boy,47
3132,Boukensha: The Man Was from Spain,6.24,"Adventure, Historical",Christopher Columbus,26
3135,Dragon's Heaven,6.08,"Action, Adventure, Fantasy, Mecha, Sci-Fi",Dragon's Heaven,1
3136,Ochamegami Monogatari: Korokoro Pollon,6.95,"Parody, Magic, Comedy",Little Pollon,46
3137,Tsurikichi Sanpei,7.04,"Adventure, Sports",Unknown,109
3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",7.07,"Comedy, Drama",Unknown,1
3140,Ryoujoku no Machi: Kyouen no Ceremony,5.55,"Fantasy, Hentai, Military",City of Sin,1
3146,GR: Giant Robo,6.43,"Adventure, Mecha, Military, Sci-Fi, Shounen",Unknown,13
3147,Me gumi no Daigo: Kajiba no Baka Yarou,6.25,"Action, Drama",Daigo of Fire Company,1
3151,Genei Toushi Bastof Lemon,6.15,"Adventure, Mecha, Sci-Fi",BASToF Syndrome,26
3152,Down Load: Namu Amida Butsu wa Ai no Uta,5.78,"Action, Adventure, Psychological, Sci-Fi",Download:Devil's Circuit,1
3153,Kagaku Ninja-tai Gatchaman (Movie),6.11,"Action, Adventure, Sci-Fi, Shounen",Unknown,1
3154,Gatchaman,6.42,"Action, Adventure, Martial Arts, Sci-Fi, Shounen, Super Power",Unknown,3
3155,Kingyo Chuuihou! (Movie),6.09,"Action, Comedy, Kids, Shoujo",Unknown,1
3157,Guardian Hearts-Power UP!,5.89,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",Guardian Hearts-Power UP!,4
3159,The Kabocha Wine,6.56,"Slice of Life, Comedy, Romance, School",The Pumpkin Wine,95
3160,Houkago Mania Club: Koi no Hoshii no,5.25,"Hentai, Yuri",After School Mania Club,2
3162,Makiba no Shoujo Katri,6.89,"Adventure, Drama, Historical, Slice of Life","Katri, Girl of the Meadows",49
3164,Ichigo Ichie: Koibana Tomobana,Unknown,"Slice of Life, Comedy, School",Unknown,13
3165,Hidamari Sketch Specials,7.54,"Slice of Life, Comedy, School, Seinen",Unknown,2
3166,Ayakashi,6.36,"Action, Sci-Fi, Horror, Fantasy",Unknown,12
3167,Eve no Jikan,8.08,"Sci-Fi, Slice of Life",Time of Eve,6
3171,Ryoujoku Hitozuma Onsen,6.52,Hentai,Unknown,2
3174,Sola Specials,6.95,"Comedy, Romance, Slice of Life, Supernatural",Unknown,2
3175,Kaitei Choutokkyuu: Marine Express,6.08,"Action, Adventure, Comedy, Sci-Fi, Drama",Undersea Super Train:Marine Express,1
3176,Nessa no Haou Gandalla,5.92,"Adventure, Drama, Fantasy, Horror, Magic, Music, Sci-Fi, Supernatural",Gandalla:The King of Burning Desert,26
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,5.84,"Action, Adventure, Demons, Fantasy, Horror, Shoujo, Supernatural",Karura Mau Movie,1
3180,Manga Aesop Monogatari (TV),Unknown,"Comedy, Fantasy, Kids",Unknown,52
3182,Massugu ni Ikou. 2nd Season,6.62,"Comedy, Josei, Romance, Slice of Life",Unknown,5
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,5.9,"Action, Sci-Fi, Adventure, Space, Drama, Shounen",Unknown,1
3185,Fortune Quest L,6.42,"Adventure, Comedy, Fantasy, Magic",Fortune Quest,26
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,7.01,"Drama, Romance, Fantasy",Swan Lake,1
3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,6.43,"Sci-Fi, Shounen",The Boy Who Carried a Guitar:Kikaider vs. Inazuman,1
3192,Tobira wo Akete,5.8,"Action, Sci-Fi, Adventure, Fantasy",Unknown,1
3193,Asobot Senki Gokuu,6.62,"Action, Sci-Fi, Adventure, Comedy, Shounen",Monkey Typhoon,52
3194,Ningyohime Marina no Bouken,6.29,"Drama, Fantasy, Kids, Romance",Saban's Adventures of the Little Mermaid,26
3196,Wakakusa no Charlotte,6.75,"Drama, Historical, Kids, Shoujo, Slice of Life",Unknown,30
3199,Nanatsu no Umi no Tico,7.39,"Slice of Life, Adventure",Tico and Friends,39
3201,Pure-tou no Nakama-tachi,6.33,"Fantasy, Kids",Serendipity the Pink Dragon,26
3202,Daisuki! Hello Kitty,6.3,"Fantasy, Kids",Unknown,26
3203,Chibi Maruko-chan Movie,7.14,"Comedy, School, Shoujo",Unknown,1
3205,Cream Lemon: Lemon Angel,5.47,Ecchi,Lemon Angel,37
3210,Ikoku Irokoi Romantan,7.01,"Comedy, Romance, Yaoi",Unknown,2
